report_id,report_date,strategy,direction,card_entry,stop_loss,tp1,tp2,tp3,card_R_points,management,entry_session,entry_rule,fill_status,fill_time_broker,fill_price,R_points,risk_vs_card,unit,exit_price,exit_time_broker,exit_reason,R,notes
SPX-2026-05-11,2026-05-11,Trade 1 - Daily Directional,LONG,7398.93,7321.2,7476.66,7554.39,7626.93,77.73,3 units; Unit3 SL->entry+0.2R (7414.47) on TP2 fill; runner CARD-SPECIFIED time-stop at entry-session close or 3xATR cap,2026-05-12,WAITED: 08:45 was -0.04R worse; filled on the return to entry 7398.93,FILLED,2026-05-12 09:15:00,7398.93,77.73,1.0,Unit 1,7476.66,2026-05-14 13:00:00,TP1 reached,1.0,
SPX-2026-05-11,2026-05-11,Trade 1 - Daily Directional,LONG,7398.93,7321.2,7476.66,7554.39,7626.93,77.73,3 units; Unit3 SL->entry+0.2R (7414.47) on TP2 fill; runner CARD-SPECIFIED time-stop at entry-session close or 3xATR cap,2026-05-12,WAITED: 08:45 was -0.04R worse; filled on the return to entry 7398.93,FILLED,2026-05-12 09:15:00,7398.93,77.73,1.0,Unit 2,7554.39,2026-05-25 15:15:00,TP2 reached,2.0,
SPX-2026-05-11,2026-05-11,Trade 1 - Daily Directional,LONG,7398.93,7321.2,7476.66,7554.39,7626.93,77.73,3 units; Unit3 SL->entry+0.2R (7414.47) on TP2 fill; runner CARD-SPECIFIED time-stop at entry-session close or 3xATR cap,2026-05-12,WAITED: 08:45 was -0.04R worse; filled on the return to entry 7398.93,FILLED,2026-05-12 09:15:00,7398.93,77.73,1.0,Unit 3,7402.0,2026-05-12 23:45:00,card runner time-stop at entry-session close,0.039,
SPX-2026-05-11,2026-05-11,Trade 2 - Pivot pullback (buy daily-S1),LONG,7358.92,7318.91,7380.21,7420.22,7441.51,40.01,3 units; Unit3 SL->entry+0.2R (7366.92) on TP2 fill; runner trails to daily R3 7481.52 on close-through R2,2026-05-12,WAITED: 08:45 was -1.07R worse; filled on the return to entry 7358.92,FILLED,2026-05-12 18:15:00,7358.92,40.01,1.0,Unit 1,7380.21,2026-05-12 21:15:00,TP1 reached,0.532,
SPX-2026-05-11,2026-05-11,Trade 2 - Pivot pullback (buy daily-S1),LONG,7358.92,7318.91,7380.21,7420.22,7441.51,40.01,3 units; Unit3 SL->entry+0.2R (7366.92) on TP2 fill; runner trails to daily R3 7481.52 on close-through R2,2026-05-12,WAITED: 08:45 was -1.07R worse; filled on the return to entry 7358.92,FILLED,2026-05-12 18:15:00,7358.92,40.01,1.0,Unit 2,7420.22,2026-05-13 07:45:00,TP2 reached,1.532,
SPX-2026-05-11,2026-05-11,Trade 2 - Pivot pullback (buy daily-S1),LONG,7358.92,7318.91,7380.21,7420.22,7441.51,40.01,3 units; Unit3 SL->entry+0.2R (7366.92) on TP2 fill; runner trails to daily R3 7481.52 on close-through R2,2026-05-12,WAITED: 08:45 was -1.07R worse; filled on the return to entry 7358.92,FILLED,2026-05-12 18:15:00,7358.92,40.01,1.0,Unit 3,7441.51,2026-05-13 19:15:00,runner target reached,2.064,
SPX-2026-05-11,2026-05-11,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7316.24,7258.56,7373.91,7401.5,7486.76,57.68,3 units; structural runner SL pull to 7247.27 on close-through 100% ext,2026-05-12,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7401.8 was -1.48R worse than entry 7316.24; price never traded back to entry in the session (range from 08:45: 7345.3-7415.5).,0.0,
SPX-2026-05-12,2026-05-12,Trade 1 - Daily Directional,LONG,7412.8,7344.0,7481.6,7550.4,7575.0,68.8,3 units; Unit3 SL->entry+0.2R (7426.6) on TP2 fill; runner CARD-SPECIFIED time-stop at 12 May session close or 3xATR cap 7575,2026-05-13,WAITED: 08:45 was -0.12R worse; filled on the return to entry 7412.80,FILLED,2026-05-13 15:30:00,7412.8,68.8,1.0,Unit 1,7481.6,2026-05-14 15:15:00,TP1 reached,1.0,
SPX-2026-05-12,2026-05-12,Trade 1 - Daily Directional,LONG,7412.8,7344.0,7481.6,7550.4,7575.0,68.8,3 units; Unit3 SL->entry+0.2R (7426.6) on TP2 fill; runner CARD-SPECIFIED time-stop at 12 May session close or 3xATR cap 7575,2026-05-13,WAITED: 08:45 was -0.12R worse; filled on the return to entry 7412.80,FILLED,2026-05-13 15:30:00,7412.8,68.8,1.0,Unit 2,7344.0,2026-05-19 17:15:00,stopped out (TP2 reached later 2026-05-25 08:15:00),-1.0,
SPX-2026-05-12,2026-05-12,Trade 1 - Daily Directional,LONG,7412.8,7344.0,7481.6,7550.4,7575.0,68.8,3 units; Unit3 SL->entry+0.2R (7426.6) on TP2 fill; runner CARD-SPECIFIED time-stop at 12 May session close or 3xATR cap 7575,2026-05-13,WAITED: 08:45 was -0.12R worse; filled on the return to entry 7412.80,FILLED,2026-05-13 15:30:00,7412.8,68.8,1.0,Unit 3,7458.5,2026-05-13 23:45:00,card runner time-stop at entry-session close,0.664,
SPX-2026-05-12,2026-05-12,"Trade 2 - Pivot (TREND_UP pullback, buy daily P)",LONG,7378.0,7344.0,7412.0,7446.0,7460.9,34.0,"3 units; Unit3 SL->entry+0.2R (7384.8) on TP2 fill; runner exits on first daily close below daily P 7378, capped at weekly R2 7460.9",2026-05-13,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7421.4 was -1.28R worse than entry 7378.0; price never traded back to entry in the session (range from 08:45: 7381.5-7466.0).,0.0,
SPX-2026-05-12,2026-05-12,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7362.0,7310.0,7381.9,7429.0,7626.0,52.0,3 units; Unit3 SL->entry+0.2R (7372.4) on TP2 fill; structural override to 7395.5 only on 100%-ext break,2026-05-13,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7421.4 was -1.14R worse than entry 7362.0; price never traded back to entry in the session (range from 08:45: 7381.5-7466.0).,0.0,
SPX-2026-05-13,2026-05-13,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,,,All units,,,card suppressed at issue,0.0,
SPX-2026-05-13,2026-05-13,"Trade 2 - Pivot (TREND breakout, buy stop)",LONG,7385.06,7363.09,7423.12,7434.21,7445.29,21.97,3 units; Unit3 SL->entry+0.2R (7389.46) on TP2 fill; runner trails toward prior ATH 7428.97 / weekly R1 ~7468,2026-05-14,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7459.9 was -3.41R worse than entry 7385.06; price never traded back to entry in the session (range from 08:45: 7458.1-7522.9).,0.0,
SPX-2026-05-13,2026-05-13,Trade 3C - Momentum-Breakout (buy stop),LONG,7432.0,7335.0,7529.0,7626.0,7606.0,97.0,3 units; Unit3 SL->entry+0.2R (7451.40) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-05-14,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7459.9 was -0.29R worse than entry 7432.0; price never traded back to entry in the session (range from 08:45: 7458.1-7522.9).,0.0,TP3 not beyond TP2 (inverted ladder)
SPX-2026-05-14,2026-05-14,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,,,All units,,,card suppressed at issue,0.0,
SPX-2026-05-14,2026-05-14,Trade 2 - Pivot (buy limit weekly P),LONG,7402.0,7367.0,7437.0,7472.0,7540.0,35.0,3 units; Unit3 SL->entry+0.2R (7409) on TP2 fill; runner time-stop at session close,2026-05-15,WAITED: 08:45 was -1.66R worse; filled on the return to entry 7402.00,FILLED,2026-05-15 23:00:00,7402.0,35.0,1.0,Unit 1,7367.0,2026-05-18 03:00:00,stopped out (TP1 reached later 2026-05-18 15:45:00),-1.0,
SPX-2026-05-14,2026-05-14,Trade 2 - Pivot (buy limit weekly P),LONG,7402.0,7367.0,7437.0,7472.0,7540.0,35.0,3 units; Unit3 SL->entry+0.2R (7409) on TP2 fill; runner time-stop at session close,2026-05-15,WAITED: 08:45 was -1.66R worse; filled on the return to entry 7402.00,FILLED,2026-05-15 23:00:00,7402.0,35.0,1.0,Unit 2,7367.0,2026-05-18 03:00:00,stopped out (TP2 reached later 2026-05-22 03:15:00),-1.0,
SPX-2026-05-14,2026-05-14,Trade 2 - Pivot (buy limit weekly P),LONG,7402.0,7367.0,7437.0,7472.0,7540.0,35.0,3 units; Unit3 SL->entry+0.2R (7409) on TP2 fill; runner time-stop at session close,2026-05-15,WAITED: 08:45 was -1.66R worse; filled on the return to entry 7402.00,FILLED,2026-05-15 23:00:00,7402.0,35.0,1.0,Unit 3,7400.8,2026-05-15 23:45:00,card runner time-stop at entry-session close,-0.034,
SPX-2026-05-14,2026-05-14,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7422.0,7378.0,7449.0,7495.0,7540.0,44.0,3 units; Unit3 SL->entry+0.2R (7431) on TP2 fill; structural override to 7400 only on break above 7520,2026-05-15,WAITED: 08:45 was -0.86R worse; filled on the return to entry 7422.00,FILLED,2026-05-15 11:30:00,7422.0,44.0,1.0,Unit 1,7449.0,2026-05-15 13:45:00,TP1 reached,0.614,
SPX-2026-05-14,2026-05-14,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7422.0,7378.0,7449.0,7495.0,7540.0,44.0,3 units; Unit3 SL->entry+0.2R (7431) on TP2 fill; structural override to 7400 only on break above 7520,2026-05-15,WAITED: 08:45 was -0.86R worse; filled on the return to entry 7422.00,FILLED,2026-05-15 11:30:00,7422.0,44.0,1.0,Unit 2,7378.0,2026-05-18 03:00:00,stopped out (TP2 reached later 2026-05-22 16:30:00),-1.0,
SPX-2026-05-14,2026-05-14,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7422.0,7378.0,7449.0,7495.0,7540.0,44.0,3 units; Unit3 SL->entry+0.2R (7431) on TP2 fill; structural override to 7400 only on break above 7520,2026-05-15,WAITED: 08:45 was -0.86R worse; filled on the return to entry 7422.00,FILLED,2026-05-15 11:30:00,7422.0,44.0,1.0,Unit 3,7378.0,2026-05-18 03:00:00,stopped out,-1.0,
SPX-2026-05-15,2026-05-15,Trade 1 - Daily Directional,LONG,7501.59,7453.59,7549.59,7597.59,7681.59,48.0,3 units; Unit3 SL->entry+0.2R (7511.19) on TP2 fill; runner time-stop at NY close 15 May,2026-05-18,RECOVERY to -0.5R,NO FILL,,,,,All units,,,08:45 price 7373.6 was +2.67R beyond entry (too close to / through the stop); price never recovered to the -0.5R level 7477.6 in the session.,0.0,
SPX-2026-05-15,2026-05-15,"Trade 2 - Pivot (TREND breakout, buy stop)",LONG,7485.68,7461.74,7525.66,7549.73,,23.94,3 units; Unit3 SL->entry+0.2R (7490.47) on TP2 fill; runner time-stop at NY close,2026-05-18,RECOVERY to -0.5R,NO FILL,,,,,All units,,,08:45 price 7373.6 was +4.68R beyond entry (too close to / through the stop); price never recovered to the -0.5R level 7473.7 in the session.,0.0,
SPX-2026-05-15,2026-05-15,Trade 3C - Momentum-Breakout (buy stop),LONG,7510.0,7425.0,7595.0,7680.0,,85.0,3 units; Unit3 SL->entry+0.2R (7527) on TP2 fill; runner time-stop at 22 May NY close,2026-05-18,RECOVERY to -0.5R,NO FILL,,,,,All units,,,08:45 price 7373.6 was +1.60R beyond entry (too close to / through the stop); price never recovered to the -0.5R level 7467.5 in the session.,0.0,
SPX-2026-05-18,2026-05-18,Trade 1 - Daily Directional,SHORT,7457.31,7466.1,7448.52,7439.73,7322.31,8.79,3 units; Unit3 SL->entry-0.2R (7459.07) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-05-19,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7384.5 was -8.28R worse than entry 7457.31; price never traded back to entry in the session (range from 08:45: 7339.1-7417.8).,0.0,
SPX-2026-05-18,2026-05-18,Trade 2 - Pivot fade (sell limit daily R1),SHORT,7443.07,7482.13,7404.0,7420.28,7385.72,39.07,3 units; Unit3 SL->entry-0.2R (7435.25) on TP2 fill; runner exits on P touch / S1 close / session close,,DUD SCREEN,REJECTED - DUD,,,,,All units,,,Card not taken: TP2 not beyond TP1.,0.0,TP2 not beyond TP1
SPX-2026-05-18,2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",SHORT,7386.25,7459.35,7326.23,7229.13,7186.39,73.1,3 units; Unit3 SL->entry-0.2R (7371.63) on TP2 fill,2026-05-19,WAITED: 08:45 was -0.02R worse; filled on the return to entry 7386.25,FILLED,2026-05-19 08:45:00,7386.25,73.1,1.0,Unit 1,7459.35,2026-05-21 20:45:00,stopped out (TP1 reached later 2026-06-09 18:15:00),-1.0,
SPX-2026-05-18,2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",SHORT,7386.25,7459.35,7326.23,7229.13,7186.39,73.1,3 units; Unit3 SL->entry-0.2R (7371.63) on TP2 fill,2026-05-19,WAITED: 08:45 was -0.02R worse; filled on the return to entry 7386.25,FILLED,2026-05-19 08:45:00,7386.25,73.1,1.0,Unit 2,7459.35,2026-05-21 20:45:00,stopped out (TP2 never reached),-1.0,
SPX-2026-05-18,2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",SHORT,7386.25,7459.35,7326.23,7229.13,7186.39,73.1,3 units; Unit3 SL->entry-0.2R (7371.63) on TP2 fill,2026-05-19,WAITED: 08:45 was -0.02R worse; filled on the return to entry 7386.25,FILLED,2026-05-19 08:45:00,7386.25,73.1,1.0,Unit 3,7459.35,2026-05-21 20:45:00,stopped out,-1.0,
SPX-2026-05-19,2026-05-19,Trade 1 - Daily Directional (mean-reversion),LONG,7403.05,7335.0,7434.0,7490.0,7573.0,68.05,3 units; Unit3 trails to entry+0.2R (7416.65) on TP2 fill,2026-05-20,IN BAND at 08:45 (+0.65R vs entry) - taken at market,FILLED,2026-05-20 08:45:00,7358.9,23.9,0.351,Unit 1,7434.0,2026-05-20 18:15:00,TP1 reached,3.142,
SPX-2026-05-19,2026-05-19,Trade 1 - Daily Directional (mean-reversion),LONG,7403.05,7335.0,7434.0,7490.0,7573.0,68.05,3 units; Unit3 trails to entry+0.2R (7416.65) on TP2 fill,2026-05-20,IN BAND at 08:45 (+0.65R vs entry) - taken at market,FILLED,2026-05-20 08:45:00,7358.9,23.9,0.351,Unit 2,7490.0,2026-05-22 16:00:00,TP2 reached,5.485,
SPX-2026-05-19,2026-05-19,Trade 1 - Daily Directional (mean-reversion),LONG,7403.05,7335.0,7434.0,7490.0,7573.0,68.05,3 units; Unit3 trails to entry+0.2R (7416.65) on TP2 fill,2026-05-20,IN BAND at 08:45 (+0.65R vs entry) - taken at market,FILLED,2026-05-20 08:45:00,7358.9,23.9,0.351,Unit 3,7573.0,2026-05-28 20:45:00,runner target reached,8.958,
SPX-2026-05-19,2026-05-19,Trade 2 - Pivot (buy limit daily S1),LONG,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,3 units; Unit3 trails to entry+0.2R on TP2 fill,2026-05-20,IN BAND at 08:45 (+0.54R vs entry) - taken at market,FILLED,2026-05-20 08:45:00,7358.9,10.9,0.457,Unit 1,7403.0,2026-05-20 17:15:00,TP1 reached,4.046,
SPX-2026-05-19,2026-05-19,Trade 2 - Pivot (buy limit daily S1),LONG,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,3 units; Unit3 trails to entry+0.2R on TP2 fill,2026-05-20,IN BAND at 08:45 (+0.54R vs entry) - taken at market,FILLED,2026-05-20 08:45:00,7358.9,10.9,0.457,Unit 2,7434.0,2026-05-20 18:15:00,TP2 reached,6.89,
SPX-2026-05-19,2026-05-19,Trade 2 - Pivot (buy limit daily S1),LONG,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,3 units; Unit3 trails to entry+0.2R on TP2 fill,2026-05-20,IN BAND at 08:45 (+0.54R vs entry) - taken at market,FILLED,2026-05-20 08:45:00,7358.9,10.9,0.457,Unit 3,7490.0,2026-05-22 16:00:00,runner target reached,12.028,
SPX-2026-05-19,2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),LONG,7435.5,7360.0,7490.0,7517.0,7573.0,75.5,3 units; on Unit 2 fill Unit 3 stop pulls to entry (supersedes +0.2R),2026-05-20,RECOVERY: 08:45 was +1.01R beyond entry; took the -0.5R level 7397.75,FILLED,2026-05-20 15:15:00,7397.75,37.75,0.5,Unit 1,7490.0,2026-05-22 16:00:00,TP1 reached,2.444,
SPX-2026-05-19,2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),LONG,7435.5,7360.0,7490.0,7517.0,7573.0,75.5,3 units; on Unit 2 fill Unit 3 stop pulls to entry (supersedes +0.2R),2026-05-20,RECOVERY: 08:45 was +1.01R beyond entry; took the -0.5R level 7397.75,FILLED,2026-05-20 15:15:00,7397.75,37.75,0.5,Unit 2,7517.0,2026-05-25 01:00:00,TP2 reached,3.159,
SPX-2026-05-19,2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),LONG,7435.5,7360.0,7490.0,7517.0,7573.0,75.5,3 units; on Unit 2 fill Unit 3 stop pulls to entry (supersedes +0.2R),2026-05-20,RECOVERY: 08:45 was +1.01R beyond entry; took the -0.5R level 7397.75,FILLED,2026-05-20 15:15:00,7397.75,37.75,0.5,Unit 3,7573.0,2026-05-28 20:45:00,runner target reached,4.642,
SPX-2026-05-20,2026-05-20,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,,,All units,,,card suppressed at issue,0.0,
SPX-2026-05-20,2026-05-20,Trade 2 - Pivot (weekly TREND breakout),LONG,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,3 units; Unit3 SL->entry+0.2R (7456.02) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-05-21,IN BAND at 08:45 (+0.13R vs entry) - taken at market,FILLED,2026-05-21 08:45:00,7433.1,60.18,0.869,Unit 1,7488.61,2026-05-22 15:45:00,TP1 reached,0.922,
SPX-2026-05-20,2026-05-20,Trade 2 - Pivot (weekly TREND breakout),LONG,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,3 units; Unit3 SL->entry+0.2R (7456.02) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-05-21,IN BAND at 08:45 (+0.13R vs entry) - taken at market,FILLED,2026-05-21 08:45:00,7433.1,60.18,0.869,Unit 2,7528.67,2026-05-25 02:30:00,TP2 reached,1.588,
SPX-2026-05-20,2026-05-20,Trade 2 - Pivot (weekly TREND breakout),LONG,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,3 units; Unit3 SL->entry+0.2R (7456.02) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-05-21,IN BAND at 08:45 (+0.13R vs entry) - taken at market,FILLED,2026-05-21 08:45:00,7433.1,60.18,0.869,Unit 3,7452.3,2026-05-21 23:45:00,card runner time-stop at entry-session close,0.319,
SPX-2026-05-20,2026-05-20,Trade 3A - Momentum-Pullback (demand-zone retest),LONG,7360.0,7325.0,7395.0,7433.31,7453.09,35.0,3 units; Unit3 SL->entry+0.2R (7367) on TP2 fill; override to ATH retest on 100% ext,2026-05-21,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7433.1 was -2.09R worse than entry 7360.0; price never traded back to entry in the session (range from 08:45: 7394.1-7471.8).,0.0,
SPX-2026-05-21,2026-05-21,Trade 1 - Daily Directional,LONG,7432.97,7326.24,7539.7,7646.43,7612.49,106.73,3 units; Unit3 SL->entry+0.2R (7454.32) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-05-22,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7477.4 was -0.42R worse than entry 7432.97; price never traded back to entry in the session (range from 08:45: 7455.2-7509.2).,0.0,TP3 not beyond TP2 (inverted ladder)
SPX-2026-05-21,2026-05-21,Trade 2 - Pivot (TRANSITION breakout side),LONG,7442.42,7375.01,7486.61,7525.67,7564.73,67.41,3 units; Unit3 SL->entry+0.2R (7455.90) on TP2 fill,2026-05-22,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7477.4 was -0.52R worse than entry 7442.42; price never traded back to entry in the session (range from 08:45: 7455.2-7509.2).,0.0,
SPX-2026-05-21,2026-05-21,Trade 3C - Range Breakout (conditional),LONG,7515.81,7225.11,7960.42,8190.21,,290.7,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7500.85,2026-05-26,WAITED: 08:45 was -0.04R worse; filled on the return to entry 7515.81,FILLED,2026-05-26 10:30:00,7515.81,290.7,1.0,Unit 1,7751.3,2026-08-07 23:45:00,confirmed close 7552.7 on 2026-05-25; unresolved at end of data - MTM,0.81,
SPX-2026-05-21,2026-05-21,Trade 3C - Range Breakout (conditional),LONG,7515.81,7225.11,7960.42,8190.21,,290.7,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7500.85,2026-05-26,WAITED: 08:45 was -0.04R worse; filled on the return to entry 7515.81,FILLED,2026-05-26 10:30:00,7515.81,290.7,1.0,Unit 2,7751.3,2026-08-07 23:45:00,confirmed close 7552.7 on 2026-05-25; unresolved at end of data - MTM,0.81,
SPX-2026-05-21,2026-05-21,Trade 3C - Range Breakout (conditional),LONG,7515.81,7225.11,7960.42,8190.21,,290.7,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7500.85,2026-05-26,WAITED: 08:45 was -0.04R worse; filled on the return to entry 7515.81,FILLED,2026-05-26 10:30:00,7515.81,290.7,1.0,Unit 3,7751.3,2026-08-07 23:45:00,confirmed close 7552.7 on 2026-05-25; unresolved at end of data - MTM,0.81,
SPX-2026-05-22,2026-05-22,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,,,All units,,,card suppressed at issue,0.0,
SPX-2026-05-22,2026-05-22,Trade 2 - Pivot (TRANSITION breakout side),LONG,7415.0,7355.0,7437.0,7475.0,7501.0,60.0,"3 units; Unit3 SL->entry+0.2R (7427) on TP2 fill; runner toward ~7501, trails prior-day low",2026-05-25,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7552.4 was -2.29R worse than entry 7415.0; price never traded back to entry in the session (range from 08:45: 7536.4-7557.4).,0.0,
SPX-2026-05-22,2026-05-22,Trade 3C - Momentum-Breakout (conditional),LONG,7539.0,7193.0,8057.0,8327.0,,346.0,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary ~7517,2026-05-26,IN BAND at 08:45 (+0.03R vs entry) - taken at market,FILLED,2026-05-26 08:45:00,7527.0,334.0,0.965,Unit 1,7751.3,2026-08-07 23:45:00,confirmed close 7552.7 on 2026-05-25; unresolved at end of data - MTM,0.672,
SPX-2026-05-22,2026-05-22,Trade 3C - Momentum-Breakout (conditional),LONG,7539.0,7193.0,8057.0,8327.0,,346.0,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary ~7517,2026-05-26,IN BAND at 08:45 (+0.03R vs entry) - taken at market,FILLED,2026-05-26 08:45:00,7527.0,334.0,0.965,Unit 2,7751.3,2026-08-07 23:45:00,confirmed close 7552.7 on 2026-05-25; unresolved at end of data - MTM,0.672,
SPX-2026-05-22,2026-05-22,Trade 3C - Momentum-Breakout (conditional),LONG,7539.0,7193.0,8057.0,8327.0,,346.0,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary ~7517,2026-05-26,IN BAND at 08:45 (+0.03R vs entry) - taken at market,FILLED,2026-05-26 08:45:00,7527.0,334.0,0.965,Unit 3,7751.3,2026-08-07 23:45:00,confirmed close 7552.7 on 2026-05-25; unresolved at end of data - MTM,0.672,
SPX-2026-05-25,2026-05-25,Trade 1 - Daily Directional,LONG,7473.47,7403.3,7543.64,7613.81,7689.0,70.17,3 units; Unit3 SL->entry+0.2R (7487.51) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-05-26,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7527.0 was -0.76R worse than entry 7473.47; price never traded back to entry in the session (range from 08:45: 7505.5-7543.5).,0.0,
SPX-2026-05-25,2026-05-25,"Trade 2 - Pivot (TREND breakout, buy stop)",LONG,7447.53,7426.43,7468.98,7480.61,7492.24,21.1,3 units; Unit3 SL->entry+0.2R (7451.75) on TP2 fill,2026-05-26,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7527.0 was -3.77R worse than entry 7447.53; price never traded back to entry in the session (range from 08:45: 7505.5-7543.5).,0.0,
SPX-2026-05-25,2026-05-25,Trade 3A - Momentum-Pullback (57.5% fib),LONG,7400.82,7320.9,7428.94,7484.6,7630.3,79.9,3 units; Unit3 SL->entry+0.2R (7416.80) on TP2; structural override to 7442.71 on 100%-ext print,2026-05-26,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7527.0 was -1.58R worse than entry 7400.82; price never traded back to entry in the session (range from 08:45: 7505.5-7543.5).,0.0,
SPX-2026-05-26,2026-05-26,Trade 1 - Daily Directional,LONG,7473.47,7397.96,7548.98,7624.5,7757.0,76.0,3 units; Unit3 SL->entry+0.2R (7488.57) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-05-27,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7531.7 was -0.77R worse than entry 7473.47; price never traded back to entry in the session (range from 08:45: 7504.3-7559.5).,0.0,
SPX-2026-05-26,2026-05-26,"Trade 2 - Pivot (TRANSITION breakout, buy stop)",LONG,7448.3,7426.33,7470.15,7482.36,7494.57,22.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-05-27,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7531.7 was -3.80R worse than entry 7448.3; price never traded back to entry in the session (range from 08:45: 7504.3-7559.5).,0.0,
SPX-2026-05-26,2026-05-26,Trade 3C - Range Breakout (conditional),LONG,7574.6,7160.29,8202.09,8527.65,,414.31,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7550.96,2026-05-29,WAITED: 08:45 was -0.00R worse; filled on the return to entry 7574.60,FILLED,2026-05-29 10:15:00,7574.6,414.31,1.0,Unit 1,7751.3,2026-08-07 23:45:00,confirmed close 7578.2 on 2026-05-28; unresolved at end of data - MTM,0.426,
SPX-2026-05-26,2026-05-26,Trade 3C - Range Breakout (conditional),LONG,7574.6,7160.29,8202.09,8527.65,,414.31,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7550.96,2026-05-29,WAITED: 08:45 was -0.00R worse; filled on the return to entry 7574.60,FILLED,2026-05-29 10:15:00,7574.6,414.31,1.0,Unit 2,7751.3,2026-08-07 23:45:00,confirmed close 7578.2 on 2026-05-28; unresolved at end of data - MTM,0.426,
SPX-2026-05-26,2026-05-26,Trade 3C - Range Breakout (conditional),LONG,7574.6,7160.29,8202.09,8527.65,,414.31,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7550.96,2026-05-29,WAITED: 08:45 was -0.00R worse; filled on the return to entry 7574.60,FILLED,2026-05-29 10:15:00,7574.6,414.31,1.0,Unit 3,7751.3,2026-08-07 23:45:00,confirmed close 7578.2 on 2026-05-28; unresolved at end of data - MTM,0.426,
SPX-2026-05-27,2026-05-27,Trade 1 - Daily Directional,LONG,7519.12,7330.35,7707.89,7896.66,7694.93,188.8,3 units; Unit3 SL->entry+0.2R (7556.88) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-05-28,IN BAND at 08:45 (+0.02R vs entry) - taken at market,FILLED,2026-05-28 08:45:00,7514.7,184.35,0.977,Unit 1,7330.35,2026-06-09 18:15:00,stopped out (TP1 reached later 2026-08-04 18:30:00),-1.0,TP3 not beyond TP2 (inverted ladder)
